personid,age,female,nprior,treatment,npurchase,total
37912,33,1,2,0,0,0
37913,35,0,0,15,0,0
37914,35,0,2,30,1,67.34227753
37915,31,1,1,0,0,0
37916,38,1,1,50,1,61.30220413
37917,31,1,0,15,0,0
37918,41,1,1,50,1,53.13364792
37919,30,0,1,30,2,121.9037933
37920,33,1,2,30,0,0
37921,30,1,3,0,0,0
37922,29,1,4,50,0,0
37923,36,0,4,15,0,0
37924,30,1,1,50,1,52.12167358
37925,36,0,3,50,0,0
37926,50,0,1,50,0,0
37927,29,0,1,50,5,322.0928955
37928,32,1,0,15,0,0
37929,25,1,3,30,1,63.61156082
37930,36,1,2,50,7,423.8631401
37931,39,1,1,0,0,0
37932,33,1,2,30,0,0
37933,41,1,3,0,0,0
37934,32,1,0,50,6,378.3091316
37935,31,0,2,30,0,0
37936,50,0,1,0,0,0
37937,26,1,5,15,1,62.67878723
37938,35,0,1,15,0,0
37939,29,1,3,0,1,69.0358429
37940,25,0,3,15,3,189.1580505
37941,30,0,0,30,0,0
37942,35,1,3,30,0,0
37943,37,0,1,30,2,123.7646255
37944,31,1,2,30,2,117.627018
37945,38,0,2,30,0,0
37946,26,1,0,50,0,0
37947,34,1,1,30,3,173.2704926
37948,28,1,1,30,0,0
37949,29,0,1,15,0,0
37950,31,1,0,0,0,0
37951,35,0,2,0,0,0
37952,26,0,2,0,0,0
37953,32,1,2,15,2,131.5900345
37954,34,1,0,15,2,124.8361359
37955,37,0,0,50,0,0
37956,36,0,2,15,0,0
37957,36,1,2,30,1,66.1785965
37958,29,1,3,15,0,0
37959,33,1,0,15,1,68.72085571
37960,36,1,1,15,0,0
37961,44,1,1,0,0,0
37962,35,1,2,50,3,152.6080017
37963,32,0,1,0,1,50.45692444
37964,40,1,2,50,0,0
37965,30,0,1,0,0,0
37966,34,1,1,50,1,53.13364792
37967,36,0,0,0,0,0
37968,31,1,1,15,0,0
37969,25,1,1,30,0,0
37970,34,1,1,50,1,61.07551956
37971,34,0,2,30,0,0
37972,30,1,2,0,1,65.81552887
37973,33,1,3,50,2,110.0608139
37974,29,1,1,30,3,176.204586
37975,39,1,1,30,4,253.5134735
37976,33,0,1,0,0,0
37977,40,1,0,50,0,0
37978,33,1,0,0,0,0
37979,27,0,2,50,0,0
37980,37,1,3,15,0,0
37981,36,1,4,15,1,69.4817276
37982,35,1,2,0,2,127.0284462
37983,36,0,2,15,2,117.2963638
37984,34,0,3,30,2,127.6550293
37985,40,1,1,15,1,68.6866684
37986,32,1,1,15,1,69.50073242
37987,33,0,2,30,0,0
37988,33,1,1,15,0,0
37989,37,0,1,30,4,267.9454956
37990,25,0,1,15,0,0
37991,35,1,0,0,7,429.209713
37992,33,1,3,0,0,0
37993,26,0,0,30,0,0
37994,36,0,4,30,0,0
37995,37,1,0,0,0,0
37996,36,0,2,50,0,0
37997,36,1,2,30,1,62.31410599
37998,35,1,0,15,1,67.83628082
37999,26,0,4,50,1,69.58943939
38000,20,0,4,30,0,0
38001,30,1,2,0,0,0
38002,32,1,0,0,1,61.90476608
38003,34,1,2,30,1,50.09355545
38004,27,0,0,0,0,0
38005,37,1,3,0,0,0
38006,30,0,3,50,0,0
38007,26,1,3,50,1,55.28065109
38008,29,0,1,15,1,59.84246445
38009,22,1,0,30,1,68.6866684
38010,28,1,1,30,2,132.2164536
38011,33,0,2,15,0,0
38012,38,1,3,0,0,0
38013,38,0,2,30,2,123.5763779
38014,27,1,0,30,3,200.4216919
38015,27,1,1,50,2,133.6144562
38016,35,0,2,50,6,406.2402649
38017,33,0,1,0,2,114.236824
38018,37,0,0,0,0,0
38019,31,0,2,15,1,59.84246445
38020,34,1,1,50,1,68.72085571
38021,35,0,0,15,3,186.1237259
38022,19,1,1,50,2,114.4663734
38023,37,0,1,50,1,64.402771
38024,29,1,0,0,0,0
38025,30,0,1,50,4,229.4661407
38026,19,1,1,0,0,0
38027,29,1,0,0,0,0
38028,38,1,1,30,0,0
38029,23,1,1,30,2,136.3937988
38030,27,1,2,0,0,0
38031,32,1,0,15,0,0
38032,38,0,1,30,0,0
38033,33,1,0,30,0,0
38034,35,0,0,30,0,0
38035,39,1,4,50,0,0
38036,39,1,1,0,0,0
38037,36,1,0,15,2,132.2365265
38038,35,1,1,0,0,0
38039,30,0,1,15,0,0
38040,28,0,4,0,1,52.08516312
38041,34,0,2,15,0,0
38042,35,0,0,30,4,216.697773
38043,41,1,1,0,0,0
38044,41,0,1,0,2,120.4740715
38045,19,1,2,50,4,249.744957
38046,29,0,2,0,0,0
38047,25,1,0,0,4,253.019371
38048,33,1,1,15,0,0
38049,34,0,1,15,2,125.515728
38050,35,1,1,30,3,192.6474266
38051,25,0,1,15,1,64.85484314
38052,34,1,2,0,0,0
38053,37,1,2,15,3,166.3008461
38054,33,1,3,0,0,0
38055,36,0,1,30,0,0
38056,35,1,1,30,5,311.3054543
38057,45,1,2,0,0,0
38058,28,1,4,15,0,0
38059,33,0,2,15,0,0
38060,36,1,0,15,0,0
38061,42,1,1,0,0,0
38062,32,1,3,0,0,0
38063,28,0,1,30,0,0
38064,29,0,0,50,2,119.9246826
38065,40,1,0,50,0,0
38066,26,1,1,30,1,67.37843323
38067,24,0,0,0,0,0
38068,35,1,4,0,0,0
38069,36,1,0,50,0,0
38070,41,1,1,15,2,119.3897934
38071,30,0,0,50,1,64.02207947
38072,32,1,1,15,0,0
38073,26,1,0,0,2,111.118969
38074,30,0,0,15,0,0
38075,36,1,1,15,0,0
38076,31,0,1,30,2,122.1510391
38077,35,0,2,15,0,0
38078,33,1,1,0,2,119.8821411
38079,31,0,0,15,1,57.85914993
38080,44,1,3,30,0,0
38081,34,1,0,15,0,0
38082,38,1,2,30,1,54.95406723
38083,38,1,1,50,0,0
38084,40,1,2,0,2,125.8188629
38085,37,0,3,50,0,0
38086,31,1,1,30,1,63.88101196
38087,30,1,0,0,1,63.19973373
38088,39,1,1,30,1,62.24783707
38089,31,0,3,15,0,0
38090,19,0,1,0,2,123.8380585
38091,29,0,1,50,0,0
38092,22,1,1,0,0,0
38093,28,1,3,30,0,0
38094,32,0,1,30,0,0
38095,28,0,1,30,0,0
38096,28,1,4,50,2,129.7096863
38097,27,1,2,50,0,0
38098,33,1,2,0,1,66.80722809
38099,32,1,1,50,4,224.682785
38100,32,1,2,15,0,0
38101,30,1,0,15,0,0
38102,37,1,0,0,1,60.39693451
38103,31,1,0,30,0,0
38104,34,1,3,50,2,113.9700089
38105,25,0,0,50,0,0
38106,31,0,0,30,0,0
38107,36,0,0,30,1,53.43130493
38108,34,1,1,50,3,164.3784828
38109,36,1,3,30,2,118.9003754
38110,36,0,3,15,0,0
38111,31,0,1,50,0,0
38112,43,1,2,30,0,0
38113,32,0,5,50,1,65.72859955
38114,30,0,4,15,1,62.93746185
38115,32,0,2,30,2,119.7740211
38116,35,0,1,50,0,0
38117,30,0,2,15,5,305.0192642
38118,27,0,1,0,1,54.48986435
38119,39,0,2,30,4,230.1534729
38120,33,1,2,30,0,0
38121,38,1,0,50,5,308.8131866
38122,32,1,1,0,1,69.06432343
38123,31,1,0,30,0,0
38124,40,0,1,30,0,0
38125,36,0,0,50,3,175.1202354
38126,37,1,3,0,2,111.6488914
38127,20,1,0,50,0,0
38128,35,1,1,15,1,55.75043106
38129,35,0,1,50,0,0
38130,33,0,0,0,0,0
38131,34,0,2,0,0,0
38132,36,0,1,30,3,194.5645294
38133,33,1,2,30,1,55.78879166
38134,28,1,3,50,0,0
38135,36,0,0,50,1,68.2495575
38136,29,0,0,30,0,0
38137,38,1,0,15,0,0
38138,29,0,0,15,1,51.58404541
38139,31,0,1,0,1,53.68041229
38140,29,1,1,15,3,178.8084641
38141,25,0,1,30,0,0
38142,33,1,1,30,1,58.08071136
38143,29,0,3,50,0,0
38144,37,0,1,0,4,237.8120651
38145,46,0,0,50,0,0
38146,25,0,1,30,1,65.47119904
38147,31,1,0,0,0,0
38148,38,1,3,0,1,55.28065109
38149,31,0,1,0,0,0
38150,37,0,2,15,2,126.3094864
38151,36,0,2,30,0,0
38152,34,0,1,15,0,0
38153,29,0,2,15,0,0
38154,26,1,0,30,2,125.8749237
38155,41,1,1,30,1,56.21730042
38156,32,0,1,30,1,51.35285568
38157,28,1,0,30,0,0
38158,40,1,1,50,1,70.00265503
38159,38,0,2,50,0,0
38160,36,1,3,15,0,0
38161,35,1,0,30,0,0
38162,31,0,1,15,0,0
38163,34,0,4,0,0,0
38164,34,0,0,15,0,0
38165,18,0,2,15,0,0
38166,41,0,1,50,7,443.8039017
38167,37,0,4,15,1,66.15122223
38168,36,0,1,50,1,61.08583832
38169,26,1,1,30,1,54.06032181
38170,26,0,0,50,0,0
38171,27,1,1,15,0,0
38172,36,0,2,50,0,0
38173,32,1,3,15,0,0
38174,29,0,0,30,0,0
38175,30,0,1,0,2,123.6492691
38176,31,1,1,0,1,63.62220383
38177,34,1,3,15,1,51.35285568
38178,39,1,4,0,0,0
38179,36,1,0,30,0,0
38180,41,1,2,15,0,0
38181,42,0,1,0,0,0
38182,36,1,2,0,1,54.89404678
38183,39,1,2,50,1,65.72859955
38184,34,0,4,15,0,0
38185,32,1,1,30,6,362.7897491
38186,37,0,2,50,0,0
38187,27,1,2,30,0,0
38188,40,0,4,15,0,0
38189,26,1,0,15,3,195.1839371
38190,25,0,3,50,0,0
38191,35,1,1,30,1,66.60591125
38192,31,0,2,0,1,53.83736801
38193,32,1,1,30,0,0
38194,31,0,2,0,0,0
38195,29,1,1,50,1,68.64067841
38196,43,0,3,15,0,0
38197,34,0,1,0,2,110.9543953
38198,41,0,1,30,1,62.24783707
38199,25,0,1,50,0,0
38200,41,0,2,0,2,135.8935699
38201,34,1,2,50,0,0
38202,33,1,1,0,0,0
38203,16,0,3,0,2,124.5222664
38204,34,0,3,0,0,0
38205,34,1,2,30,2,121.9573784
38206,26,0,0,0,0,0
38207,31,0,3,50,0,0
38208,34,1,2,50,2,137.2813568
38209,36,0,3,15,1,66.1785965
38210,32,0,4,30,0,0
38211,37,1,1,15,3,175.2120056
38212,45,1,0,0,0,0
38213,34,0,0,0,0,0
38214,35,1,0,30,0,0
38215,35,0,1,30,0,0
38216,34,1,4,30,2,123.0825729
38217,28,1,3,30,4,217.3594246
38218,31,1,1,30,2,121.0047073
38219,29,0,1,15,0,0
38220,29,1,1,50,0,0
38221,31,0,1,15,4,257.6806259
38222,41,1,1,15,0,0
38223,40,1,3,0,1,54.48986435
38224,35,0,1,0,0,0
38225,32,1,1,50,3,198.9762955
38226,29,0,3,30,0,0
38227,40,1,0,50,3,187.5509491
38228,29,0,0,30,0,0
38229,34,1,2,0,0,0
38230,30,0,1,15,1,69.81853485
38231,35,0,1,0,1,64.85484314
38232,34,1,2,30,1,59.32311249
38233,20,1,2,15,2,122.1405602
38234,37,1,2,15,0,0
38235,25,0,2,30,0,0
38236,34,0,3,0,1,65.02071381
38237,25,0,2,15,0,0
38238,29,1,2,30,0,0
38239,31,0,0,15,0,0
38240,42,0,1,30,2,118.7899246
38241,30,0,2,30,3,185.8057365
38242,39,1,2,0,0,0
38243,36,0,0,0,2,117.2012634
38244,28,1,1,15,0,0
38245,28,1,2,15,3,177.1561279
38246,31,1,3,0,0,0
38247,31,1,1,15,0,0
38248,37,0,1,15,2,112.7661819
38249,31,0,0,15,1,57.75683212
38250,30,0,1,15,1,52.80890656
38251,34,1,1,15,0,0
38252,31,1,0,30,4,243.489975
38253,33,0,0,50,2,134.6845551
38254,31,0,2,30,1,65.81552887
38255,31,0,3,50,2,122.5096855
38256,27,1,0,15,1,54.50326157
38257,37,1,0,0,0,0
38258,39,0,2,0,0,0
38259,30,1,1,0,0,0
38260,39,1,1,50,0,0
38261,40,0,1,15,1,58.52392578
38262,28,1,0,15,2,127.2444077
38263,38,1,2,0,0,0
38264,30,1,2,0,1,65.18778992
38265,36,0,4,30,0,0
38266,33,1,0,50,0,0
38267,30,0,3,15,2,106.2672958
38268,26,0,0,15,1,53.31872559
38269,37,1,2,50,5,339.3942719
38270,29,1,2,0,0,0
38271,35,0,1,50,0,0
38272,32,0,1,50,1,59.79504776
38273,33,1,0,50,2,118.293808
38274,29,0,1,15,0,0
38275,38,0,1,50,0,0
38276,22,1,0,50,1,68.2495575
38277,30,1,0,50,2,115.8782806
38278,34,1,2,30,0,0
38279,40,1,1,15,2,116.8958969
38280,34,1,1,30,3,200.5047417
38281,34,1,3,30,2,123.8380585
38282,30,0,0,50,1,64.33527374
38283,27,1,2,15,2,122.696106
38284,35,0,3,50,2,113.6153259
38285,31,0,0,50,3,177.5867081
38286,37,1,1,0,0,0
38287,31,0,1,0,0,0
38288,32,1,0,0,1,63.82751465
38289,35,0,3,30,0,0
38290,23,0,0,30,2,125.8749237
38291,40,0,2,0,1,53.13364792
38292,27,1,0,15,1,66.01520538
38293,40,0,3,50,2,103.1758881
38294,34,0,1,0,0,0
38295,32,0,2,15,1,60.92074585
38296,40,1,1,0,4,270.2292938
38297,26,1,1,15,2,100.1871109
38298,31,1,3,50,1,62.11251068
38299,33,0,2,30,4,238.026947
38300,29,1,2,15,2,123.7372208
38301,28,0,2,50,1,69.38604736
38302,35,1,1,15,0,0
38303,33,0,4,50,2,113.8263741
38304,28,0,1,0,2,128.3846397
38305,43,1,1,50,8,492.4235001
38306,34,1,1,30,0,0
38307,32,0,1,15,0,0
38308,37,0,1,15,0,0
38309,32,1,3,0,0,0
38310,37,0,0,50,2,124.4357948
38311,33,1,2,0,2,127.7620239
38312,36,0,3,30,0,0
38313,37,0,0,0,1,58.40400314
38314,27,0,2,0,0,0
38315,37,1,1,15,1,66.69256592
38316,32,0,1,0,0,0
38317,34,0,0,50,2,139.4846954
38318,28,1,3,50,2,114.5242157
38319,38,0,2,15,1,64.51261139
38320,32,0,3,0,0,0
38321,28,1,3,0,3,208.1581421
38322,31,0,0,0,0,0
38323,39,0,2,50,0,0
38324,45,0,3,15,0,0
38325,33,0,2,15,0,0
38326,31,1,1,15,0,0
38327,38,0,4,15,0,0
38328,39,1,1,15,3,174.294136
38329,39,1,0,15,0,0
38330,30,1,0,15,0,0
38331,29,1,3,0,1,69.06432343
38332,34,1,2,50,0,0
38333,35,0,2,50,3,187.6362381
38334,33,0,0,50,1,60.68818665
38335,34,0,2,15,0,0
38336,37,0,1,50,2,121.8414917
38337,31,1,1,0,5,331.1039658
38338,34,0,1,15,1,50.3076973
38339,36,0,2,30,0,0
38340,26,1,1,30,0,0
38341,31,1,1,15,0,0
38342,32,0,3,50,1,62.76834106
38343,35,1,1,15,0,0
38344,30,1,0,0,2,125.678566
38345,30,1,1,0,2,125.2208672
38346,36,0,0,0,0,0
38347,30,1,1,0,2,117.4007912
38348,34,1,3,0,0,0
38349,35,0,1,15,0,0
38350,30,0,1,30,0,0
38351,38,1,0,50,1,67.66183472
38352,37,1,1,50,1,51.90802765
38353,31,1,2,0,1,53.5790596
38354,31,1,0,15,0,0
38355,32,1,1,15,1,63.19973373
38356,44,1,0,15,1,62.31410599
38357,38,0,1,0,0,0
38358,33,0,2,30,3,186.6659622
38359,29,1,2,50,1,64.51261139
38360,38,0,1,15,1,55.54686737
38361,34,1,1,50,6,339.4829102
38362,20,0,1,50,0,0
38363,36,1,1,30,2,115.2528839
38364,40,1,0,15,1,56.50981522
38365,25,1,0,50,0,0
38366,30,0,1,15,0,0
38367,31,1,2,50,1,54.50326157
38368,45,1,3,30,0,0
38369,36,1,1,15,0,0
38370,28,0,2,15,0,0
38371,36,1,0,15,1,67.83628082
38372,38,1,1,30,0,0
38373,27,1,1,15,2,134.2234497
38374,36,1,2,0,2,127.6550293
38375,35,1,1,50,0,0
38376,34,1,1,0,0,0
38377,42,1,1,15,1,61.07551956
38378,39,1,1,15,1,66.48483276
38379,36,1,3,30,0,0
38380,35,0,2,50,1,63.97712326
38381,31,0,1,0,0,0
38382,36,1,2,50,1,69.58943939
38383,27,1,2,50,0,0
38384,43,1,1,50,1,53.68041229
38385,24,0,0,30,1,68.19689941
38386,48,0,2,0,0,0
38387,25,1,1,50,2,122.3660431
38388,28,0,3,15,0,0
38389,28,1,1,15,0,0
38390,34,1,0,0,0,0
38391,29,1,3,0,4,247.0994225
38392,31,1,4,30,0,0
38393,29,1,1,15,0,0
38394,32,1,1,50,1,60.68818665
38395,35,1,3,0,0,0
38396,27,0,0,15,3,202.9855042
38397,37,1,3,30,0,0
38398,27,0,0,15,1,65.39020538
38399,34,1,0,30,1,65.31349182
38400,40,0,3,30,0,0
38401,33,1,1,30,0,0
38402,27,0,1,50,1,54.19773865
38403,29,1,1,50,2,134.2234497
38404,28,1,1,50,3,198.3547974
38405,32,0,0,0,0,0
38406,40,1,0,0,1,51.58404541
38407,34,0,0,30,3,167.3663788
38408,30,1,1,0,1,63.61156082
38409,34,0,0,30,1,56.21730042
38410,39,1,0,0,1,68.2495575
38411,32,1,0,50,0,0
38412,33,1,1,30,1,59.33590698
38413,31,1,1,50,3,166.9015617
38414,39,0,2,50,5,294.4384727
38415,35,0,1,30,1,66.38333893
38416,33,1,0,0,0,0
38417,34,0,3,50,1,51.44002914
38418,31,1,0,50,0,0
38419,29,1,0,30,0,0
38420,27,1,3,0,0,0
38421,32,0,1,0,0,0
38422,39,0,1,15,0,0
38423,32,0,1,0,0,0
38424,36,1,1,15,0,0
38425,33,1,4,30,1,66.38333893
38426,37,1,4,30,4,263.4332085
38427,41,1,1,15,1,59.79504776
38428,36,1,1,0,1,66.38333893
38429,38,1,2,30,0,0
38430,38,1,2,50,3,167.1545715
38431,38,0,0,30,0,0
38432,37,1,3,15,0,0
38433,34,0,1,15,4,229.4014397
38434,33,0,2,15,0,0
38435,24,1,2,50,2,112.5780106
38436,35,1,1,15,1,64.02207947
38437,30,0,0,15,4,240.3430939
38438,40,1,1,15,1,61.57741165
38439,32,1,2,15,0,0
38440,28,1,2,15,0,0
38441,29,1,1,30,0,0
38442,39,0,2,0,0,0
38443,41,1,1,50,3,191.931366
38444,31,1,3,15,0,0
38445,23,1,2,50,2,136.9720459
38446,27,0,1,15,0,0
38447,28,0,0,0,0,0
38448,39,0,0,15,1,54.60015869
38449,36,1,5,30,0,0
38450,26,1,0,0,0,0
38451,38,1,2,0,1,58.40400314
38452,39,0,1,0,1,51.44002914
38453,36,0,2,30,1,65.47119904
38454,29,1,1,0,0,0
38455,35,0,1,30,4,278.9693909
38456,41,1,3,15,0,0
38457,29,0,1,0,3,186.4009705
38458,32,1,0,50,0,0
38459,27,1,1,50,0,0
38460,33,1,0,30,0,0
38461,34,0,1,0,0,0
38462,30,0,1,50,1,58.5826149
38463,31,0,1,15,0,0
38464,33,0,0,30,0,0
38465,45,1,0,0,0,0
38466,33,1,0,50,0,0
38467,35,1,2,30,0,0
38468,38,0,0,50,3,183.6720772
38469,24,0,0,50,2,139.6370697
38470,34,0,0,30,1,62.67878723
38471,37,1,1,15,0,0
38472,34,0,1,30,3,166.6405945
38473,25,0,1,50,1,52.82372284
38474,31,0,0,0,1,58.40400314
38475,30,0,1,50,7,478.0624237
38476,31,0,3,0,1,61.86861038
38477,35,1,0,15,0,0
38478,38,1,2,50,5,320.8236694
38479,34,0,0,50,3,198.3547974
38480,20,1,1,15,0,0
38481,36,1,1,30,0,0
38482,33,1,3,15,3,184.2786484
38483,32,0,0,0,1,66.11826324
38484,29,1,0,0,0,0
38485,27,1,1,15,0,0
38486,29,0,1,50,0,0
38487,27,1,3,0,0,0
38488,31,1,0,15,0,0
38489,35,0,1,15,0,0
38490,28,0,2,0,0,0
38491,32,1,2,15,2,122.6479492
38492,25,1,0,30,1,67.37843323
38493,36,1,0,15,0,0
38494,41,1,3,30,1,64.41025543
38495,32,1,0,30,0,0
38496,26,1,2,30,1,53.13364792
38497,33,0,1,15,1,65.1122818
38498,35,1,2,30,0,0
38499,30,1,3,30,0,0
38500,32,0,4,50,3,189.4435158
38501,33,0,2,30,2,127.2084885
38502,37,1,0,50,3,154.7521362
38503,32,0,2,50,1,53.43130493
38504,34,0,0,0,0,0
38505,27,0,0,30,0,0
38506,31,1,1,15,1,61.54128647
38507,34,1,1,0,3,161.0381165
38508,42,0,3,30,0,0
38509,34,1,0,50,2,110.9920502
38510,37,1,0,15,2,107.2069397
38511,38,0,1,50,0,0
38512,26,0,2,0,2,134.7644424
38513,33,1,3,30,3,177.9693298
38514,35,1,2,0,1,50.42223358
38515,27,1,0,50,1,64.63860321
38516,41,1,1,15,1,67.91951752
38517,37,1,1,30,0,0
38518,31,0,2,15,0,0
38519,35,0,1,15,2,139.1788788
38520,32,0,1,15,2,120.5216599
38521,35,1,0,30,0,0
38522,24,1,0,30,2,106.0271873
38523,22,0,1,0,1,62.68139648
38524,41,1,3,50,0,0
38525,33,0,0,50,4,236.8501587
38526,32,0,0,15,2,122.8893394
38527,41,1,1,0,0,0
38528,35,0,0,15,4,248.0382767
38529,25,0,0,15,0,0
38530,34,0,2,15,1,63.62220383
38531,28,1,1,15,0,0
38532,27,0,3,50,5,309.6201363
38533,36,1,0,0,1,50.60276031
38534,38,1,1,15,0,0
38535,37,1,2,0,1,57.62644196
38536,34,0,1,0,0,0
38537,35,0,0,50,0,0
38538,31,0,1,50,0,0
38539,33,1,0,50,0,0
38540,29,0,1,15,0,0
38541,30,0,3,0,0,0
38542,24,1,0,50,1,66.9863739
38543,35,0,0,0,0,0
38544,27,1,2,50,1,64.02207947
38545,35,0,0,15,5,306.2069893
38546,34,1,1,15,1,51.44002914
38547,36,1,0,0,3,193.0058289
38548,30,0,4,30,2,131.6310577
38549,35,0,1,0,0,0
38550,33,1,1,0,0,0
38551,30,0,2,30,0,0
38552,36,0,2,15,0,0
38553,25,0,2,30,0,0
38554,36,1,4,0,3,173.5023308
38555,34,0,0,50,4,245.0171394
38556,36,0,0,15,0,0
38557,27,1,1,15,0,0
38558,35,0,0,30,0,0
38559,33,0,1,15,0,0
38560,30,1,2,15,0,0
38561,33,1,2,15,0,0
38562,35,0,2,50,0,0
38563,33,0,0,30,1,54.60015869
38564,31,1,1,0,0,0
38565,33,0,2,0,1,50.28046417
38566,34,0,4,0,0,0
38567,31,1,0,15,0,0
38568,36,0,2,0,2,118.646225
38569,40,1,1,15,0,0
38570,36,0,0,50,0,0
38571,35,0,0,15,0,0
38572,42,1,3,0,0,0
38573,27,1,3,50,0,0
38574,31,1,1,50,1,66.11826324
38575,33,0,0,15,1,63.97712326
38576,40,0,1,15,2,133.520874
38577,42,1,0,15,0,0
38578,31,1,3,0,2,116.8519516
38579,41,1,1,0,1,65.02071381
38580,38,1,1,0,1,51.35285568
38581,34,1,1,50,0,0
38582,41,1,3,0,0,0
38583,35,1,1,15,0,0
38584,32,1,2,15,1,59.6948967
38585,29,0,3,30,0,0
38586,37,0,0,15,1,62.27304077
38587,39,1,0,15,0,0
38588,30,1,1,0,0,0
38589,43,1,1,50,0,0
38590,30,1,4,15,0,0
38591,33,0,3,30,0,0
38592,35,0,0,50,2,118.671814
38593,37,1,0,30,3,157.8656235
38594,30,1,3,15,0,0
38595,36,1,1,0,0,0
38596,30,0,0,50,2,114.6459274
38597,29,1,3,0,0,0
38598,38,1,2,0,0,0
38599,36,0,3,15,2,129.4377327
38600,31,0,2,0,0,0
38601,39,0,0,0,0,0
38602,37,0,2,15,0,0
38603,38,1,2,0,0,0
38604,31,1,1,15,2,105.6474457
38605,23,1,0,50,0,0
38606,34,1,1,30,0,0
38607,34,0,0,30,2,122.9787521
38608,34,0,2,0,1,60.22687531
38609,36,1,2,0,0,0
38610,34,1,1,50,1,55.28065109
38611,32,0,0,50,0,0
38612,27,0,2,0,0,0
38613,35,1,0,30,0,0
38614,40,0,2,15,1,63.19973373
38615,31,0,1,0,0,0
38616,36,0,1,50,1,62.93746185
38617,35,0,1,15,1,63.62220383
38618,30,0,0,50,3,170.3442268
38619,28,0,1,15,0,0
38620,35,1,1,30,0,0
38621,32,1,1,15,1,70.00265503
38622,35,1,2,0,0,0
38623,31,1,0,30,2,131.7431107
38624,27,1,0,15,0,0
38625,27,0,1,15,0,0
38626,34,0,2,50,0,0
38627,32,0,2,0,0,0
38628,30,1,2,30,0,0
38629,24,1,1,50,0,0
38630,40,0,1,50,0,0
38631,29,1,2,30,0,0
38632,32,1,1,30,0,0
38633,36,1,2,50,0,0
38634,32,1,2,0,0,0
38635,42,0,2,50,0,0
38636,29,0,2,50,0,0
38637,21,0,4,30,3,195.6546059
38638,38,0,2,50,2,135.0228729
38639,33,0,1,30,0,0
38640,35,1,0,50,1,52.08516312
38641,30,1,2,50,0,0
38642,32,1,0,50,0,0
38643,29,1,2,30,1,52.08516312
38644,34,0,1,30,0,0
38645,30,0,1,15,0,0
38646,34,0,2,0,2,135.3236694
38647,30,0,3,15,0,0
38648,38,1,1,50,0,0
38649,28,1,3,15,0,0
38650,19,1,3,30,0,0
38651,33,1,0,0,0,0
38652,32,1,0,30,0,0
38653,33,0,0,15,0,0
38654,31,0,0,0,0,0
38655,35,0,0,15,0,0
38656,36,1,2,0,0,0
38657,39,0,0,15,0,0
38658,35,0,2,30,0,0
38659,25,0,0,15,0,0
38660,45,1,1,15,0,0
38661,40,1,0,0,0,0
38662,41,1,2,15,1,61.54128647
38663,23,1,1,50,2,123.8095322
38664,32,0,1,15,0,0
38665,30,1,1,15,2,132.5018997
38666,35,0,2,15,1,57.73023605
38667,31,0,2,30,1,66.48483276
38668,33,0,0,50,1,67.51143646
38669,37,0,1,30,2,118.9157906
38670,35,1,3,30,6,340.8244476
38671,39,1,1,15,1,69.4817276
38672,36,1,1,15,0,0
38673,28,0,2,0,0,0
38674,32,1,1,50,1,58.68217087
38675,40,1,2,15,0,0
38676,32,1,1,15,4,270.6473389
38677,37,0,1,15,0,0
38678,30,0,1,30,0,0
38679,35,1,1,50,1,51.09114456
38680,25,0,1,0,0,0
38681,37,1,2,0,0,0
38682,26,0,1,50,3,177.0165062
38683,31,1,0,15,2,103.8160553
38684,31,1,2,15,0,0
38685,30,1,0,30,1,59.14937973
38686,34,1,1,30,2,102.7057114
38687,37,0,0,50,1,50.42223358
38688,46,0,0,0,0,0
38689,33,1,1,50,1,64.402771
38690,28,0,0,0,2,110.9920502
38691,29,0,1,0,0,0
38692,31,1,1,0,0,0
38693,36,1,1,15,1,54.95406723
38694,33,1,0,50,1,59.84246445
38695,34,1,1,50,1,57.30766678
38696,40,0,0,30,1,60.26082993
38697,39,0,1,0,0,0
38698,27,0,0,15,0,0
38699,45,1,0,0,4,255.8876877
38700,27,0,2,0,1,60.26082993
38701,32,0,3,15,1,61.08583832
38702,36,1,0,15,0,0
38703,33,0,3,50,5,294.1269608
38704,39,1,2,50,0,0
38705,34,0,2,30,6,352.2788048
38706,33,1,2,50,0,0
38707,36,1,0,15,1,67.88269806
38708,30,1,2,30,0,0
38709,34,0,1,15,2,122.706356
38710,22,0,2,50,0,0
38711,39,0,1,15,2,119.9246826
38712,31,0,1,15,1,53.31872559
38713,33,0,1,50,0,0
38714,35,0,2,30,1,50.60276031
38715,30,1,0,50,2,111.9799004
38716,34,1,1,50,0,0
38717,35,1,2,15,5,324.4454308
38718,34,0,1,15,1,57.30766678
38719,30,1,1,50,1,65.39020538
38720,33,1,2,50,0,0
38721,26,0,1,30,4,237.0460815
38722,23,1,4,15,0,0
38723,34,1,0,0,0,0
38724,27,0,2,0,0,0
38725,32,0,1,0,2,124.4956741
38726,27,0,0,30,0,0
38727,37,0,1,15,3,182.7622375
38728,35,1,4,50,1,61.30220413
38729,32,1,0,15,5,299.9048119
38730,33,0,1,0,0,0
38731,29,1,0,30,0,0
38732,33,1,1,30,1,57.75683212
38733,28,1,1,15,2,106.8626099
38734,34,0,1,50,1,66.48483276
38735,32,1,1,15,0,0
38736,33,1,3,50,0,0
38737,34,1,3,30,4,229.835331
38738,35,0,3,30,0,0
